time_s,drag_N_per_m,lift_N_per_m
7.719999999999999751e+00,1.425288717499999969e+01,7.582485057800000261e-01
7.730000000000000426e+00,1.425299947299999914e+01,7.582555911200000720e-01
7.740000000000000213e+00,1.425283591300000019e+01,7.582926601299999625e-01
7.750000000000000000e+00,1.425295980700000165e+01,7.582730648900000148e-01
7.759999999999999787e+00,1.425292421099999984e+01,7.582856425299999703e-01
7.769999999999999574e+00,1.425290845699999842e+01,7.583119990599999083e-01
7.780000000000000249e+00,1.425288433999999960e+01,7.582975520799999369e-01
7.790000000000000036e+00,1.425299663400000050e+01,7.583180144200000194e-01
7.799999999999999822e+00,1.425283320600000181e+01,7.583195901899999480e-01
7.809999999999999609e+00,1.425295699099999780e+01,7.583526939100000419e-01
7.820000000000000284e+00,1.425292162200000057e+01,7.582949776099999761e-01
7.830000000000000071e+00,1.425290567699999933e+01,7.584033886700000116e-01
7.839999999999999858e+00,1.425288181300000012e+01,7.583053565999999801e-01
7.849999999999999645e+00,1.425299396799999840e+01,7.583919262299999575e-01
7.860000000000000320e+00,1.425283066399999932e+01,7.583554388700000093e-01
7.870000000000000107e+00,1.425295447899999957e+01,7.583940012500000050e-01
7.879999999999999893e+00,1.425291907300000105e+01,7.583550021400000674e-01
7.889999999999999680e+00,1.425290326999999913e+01,7.584295015499999959e-01
7.900000000000000355e+00,1.425287932700000049e+01,7.583672271699999357e-01
7.910000000000000142e+00,1.425299158099999808e+01,7.584264691100000011e-01
7.919999999999999929e+00,1.425282830600000139e+01,7.583965186100000144e-01
7.929999999999999716e+00,1.425295209899999804e+01,7.584493083400000168e-01
7.940000000000000391e+00,1.425291679500000086e+01,7.583821483199999491e-01
7.950000000000000178e+00,1.425290094999999901e+01,7.584856207400000327e-01
7.959999999999999964e+00,1.425287709299999861e+01,7.583990344200000067e-01
7.969999999999999751e+00,1.425298933699999893e+01,7.584748656699999980e-01
7.980000000000000426e+00,1.425282610899999902e+01,7.584349283400000363e-01
7.990000000000000213e+00,1.425294993099999985e+01,7.584869482899999626e-01
8.000000000000000000e+00,1.425291462499999895e+01,7.584294905499999739e-01
8.009999999999999787e+00,1.425289884900000104e+01,7.585208777599999896e-01
8.019999999999999574e+00,1.425287500000000129e+01,7.584381319899999863e-01
8.029999999999999361e+00,1.425298728699999806e+01,7.585064964300000101e-01
8.039999999999999147e+00,1.425282397900000042e+01,7.585025658199999743e-01
8.050000000000000711e+00,1.425294808099999955e+01,7.584738023199999457e-01
8.060000000000000497e+00,1.425291241399999898e+01,7.585364078199999804e-01
8.070000000000000284e+00,1.425289710600000070e+01,7.584815917699999632e-01
8.080000000000000071e+00,1.425287284300000046e+01,7.585519772399998972e-01
8.089999999999999858e+00,1.425298552900000004e+01,7.584850523899999697e-01
8.099999999999999645e+00,1.425282204299999833e+01,7.585619066600000071e-01
8.109999999999999432e+00,1.425294612299999919e+01,7.585304042899999599e-01
8.119999999999999218e+00,1.425291074799999969e+01,7.585151041499998970e-01
8.130000000000000782e+00,1.425289506100000025e+01,7.585948017199999338e-01
8.140000000000000568e+00,1.425287126799999982e+01,7.585018817899999988e-01
8.150000000000000355e+00,1.425298352200000096e+01,7.586061166999999994e-01
8.160000000000000142e+00,1.425282048400000079e+01,7.585182880199999866e-01
8.169999999999999929e+00,1.425294423400000099e+01,7.586259731799999129e-01
8.179999999999999716e+00,1.425290914700000044e+01,7.585075770200000456e-01
8.189999999999999503e+00,1.425289330500000062e+01,7.586518431100000015e-01
8.199999999999999289e+00,1.425286960100000044e+01,7.585310582899998932e-01
8.210000000000000853e+00,1.425298190700000056e+01,7.586251311599999658e-01
8.220000000000000639e+00,1.425281878499999877e+01,7.585785133799999302e-01
8.230000000000000426e+00,1.425294269900000188e+01,7.586287990999999176e-01
8.240000000000000213e+00,1.425290747999999930e+01,7.585634702799999296e-01
8.250000000000000000e+00,1.425289177899999871e+01,7.586695384000000653e-01
8.259999999999999787e+00,1.425286803899999910e+01,7.585688411200000036e-01
8.269999999999999574e+00,1.425298037399999806e+01,7.586554435299999177e-01
8.279999999999999361e+00,1.425281726700000107e+01,7.586087308900000270e-01
8.289999999999999147e+00,1.425294121599999997e+01,7.586568217900000466e-01
8.300000000000000711e+00,1.425290596399999998e+01,7.586073279200000741e-01
8.310000000000000497e+00,1.425289038699999900e+01,7.586763952999999727e-01
8.320000000000000284e+00,1.425286653099999867e+01,7.586220060999999681e-01
8.330000000000000071e+00,1.425297897399999947e+01,7.586758478399999728e-01
8.339999999999999858e+00,1.425281587999999999e+01,7.586344878499999833e-01
8.349999999999999645e+00,1.425293975799999835e+01,7.586921046599999219e-01
8.359999999999999432e+00,1.425290459999999904e+01,7.586320507699999549e-01
8.369999999999999218e+00,1.425288901900000127e+01,7.587123638999999642e-01
8.380000000000000782e+00,1.425286520200000062e+01,7.586459840299999424e-01
8.390000000000000568e+00,1.425297766699999968e+01,7.586993337499999823e-01
8.400000000000000355e+00,1.425281454799999992e+01,7.586679373200000409e-01
8.410000000000000142e+00,1.425293844999999848e+01,7.587294004699999261e-01
8.419999999999999929e+00,1.425290340499999964e+01,7.586344538999999498e-01
8.429999999999999716e+00,1.425288767800000045e+01,7.587660762899999245e-01
8.439999999999999503e+00,1.425286400100000073e+01,7.586566315000000671e-01
8.449999999999999289e+00,1.425297642800000020e+01,7.587303341999999118e-01
8.460000000000000853e+00,1.425281331000000051e+01,7.587060190600000142e-01
8.470000000000000639e+00,1.425293732500000132e+01,7.587291318100000126e-01
8.480000000000000426e+00,1.425290210200000018e+01,7.586987392499999761e-01
8.490000000000000213e+00,1.425288661699999793e+01,7.587547246899999376e-01
8.500000000000000000e+00,1.425286277599999885e+01,7.587101987300000072e-01
8.509999999999999787e+00,1.425297533300000019e+01,7.587368021400000551e-01
8.519999999999999574e+00,1.425281213900000132e+01,7.587464374099999187e-01
8.529999999999999361e+00,1.425293623099999962e+01,7.587451771700000069e-01
8.539999999999999147e+00,1.425290100999999865e+01,7.587220730999999496e-01
8.550000000000000711e+00,1.425288549300000085e+01,7.587930902099999653e-01
8.560000000000000497e+00,1.425286176699999885e+01,7.587086320499999426e-01
8.570000000000000284e+00,1.425297416300000108e+01,7.588013649599999466e-01
8.580000000000000071e+00,1.425281122900000064e+01,7.587196410800000068e-01
8.589999999999999858e+00,1.425293505499999824e+01,7.588204589000000500e-01
8.599999999999999645e+00,1.425290009500000110e+01,7.587052814699999370e-01
8.609999999999999432e+00,1.425288442200000105e+01,7.588446370699999388e-01
8.619999999999999218e+00,1.425286081000000138e+01,7.587102993400000051e-01
8.630000000000000782e+00,1.425297313199999927e+01,7.588418255799999068e-01
8.640000000000000568e+00,1.425281026899999937e+01,7.587318022500000314e-01
8.650000000000000355e+00,1.425293407400000056e+01,7.588525786499999981e-01
8.660000000000000142e+00,1.425289918300000025e+01,7.587129394699999585e-01
8.669999999999999929e+00,1.425288342699999866e+01,7.588843147799999578e-01
8.679999999999999716e+00,1.425285991199999813e+01,7.587263016999999943e-01
8.689999999999999503e+00,1.425297224900000082e+01,7.588498149099999202e-01
8.699999999999999289e+00,1.425280928999999830e+01,7.587864848299999965e-01
8.710000000000000853e+00,1.425293330400000080e+01,7.588256074499999393e-01
8.720000000000000639e+00,1.425289812599999983e+01,7.587955113700000087e-01
8.730000000000000426e+00,1.425288273199999978e+01,7.588393572099999540e-01
8.740000000000000213e+00,1.425285889300000086e+01,7.588053819599999139e-01
8.750000000000000000e+00,1.425297148999999841e+01,7.588338502499999416e-01
8.759999999999999787e+00,1.425280841400000043e+01,7.588197388899999840e-01
8.769999999999999574e+00,1.425293245199999959e+01,7.588522610200000296e-01
8.779999999999999361e+00,1.425289735999999863e+01,7.587959358000000432e-01
8.789999999999999147e+00,1.425288183900000050e+01,7.588893521499999739e-01
8.800000000000000711e+00,1.425285816200000077e+01,7.587969504399999510e-01
8.810000000000000497e+00,1.425297066299999926e+01,7.588679211300000116e-01
8.820000000000000284e+00,1.425280763099999959e+01,7.588379224100000320e-01
8.830000000000000071e+00,1.425293166499999842e+01,7.588785207199999494e-01
8.839999999999999858e+00,1.425289667699999896e+01,7.587838005500000538e-01
8.849999999999999645e+00,1.425288092899999981e+01,7.589623314900000306e-01
8.859999999999999432e+00,1.425285756499999934e+01,7.587624216299999613e-01
8.869999999999999218e+00,1.425296982099999887e+01,7.589267437300000196e-01
8.880000000000000782e+00,1.425280696399999947e+01,7.588301035699999142e-01
8.890000000000000568e+00,1.425293092100000081e+01,7.589078115199999752e-01
8.900000000000000355e+00,1.425289593700000168e+01,7.588090322099999563e-01
8.910000000000000142e+00,1.425288028099999948e+01,7.589670130899999201e-01
8.919999999999999929e+00,1.425285686099999793e+01,7.587810749599999127e-01
8.929999999999999716e+00,1.425296907299999916e+01,7.589635076799999824e-01
8.939999999999999503e+00,1.425280636900000175e+01,7.588211144700000022e-01
8.949999999999999289e+00,1.425293020700000035e+01,7.589417997199999766e-01
8.960000000000000853e+00,1.425289524199999924e+01,7.588380404099999144e-01
8.970000000000000639e+00,1.425287974499999955e+01,7.589383910300000480e-01
8.980000000000000426e+00,1.425285602299999788e+01,7.588681707600000159e-01
8.990000000000000213e+00,1.425296864999999968e+01,7.589031437500000088e-01
9.000000000000000000e+00,1.425280555500000013e+01,7.589054837199999959e-01
9.009999999999999787e+00,1.425292969299999868e+01,7.589135236499999770e-01
9.019999999999999574e+00,1.425289457899999945e+01,7.588770973399999731e-01
9.029999999999999361e+00,1.425287915500000047e+01,7.589466946199999731e-01
9.039999999999999147e+00,1.425285543800000099e+01,7.588777599600000645e-01
9.050000000000000711e+00,1.425296797899999923e+01,7.589453756299999743e-01
9.060000000000000497e+00,1.425280507599999957e+01,7.588813245399999019e-01
9.070000000000000284e+00,1.425292901100000087e+01,7.589677173999999082e-01
9.080000000000000071e+00,1.425289407800000063e+01,7.588618486199999458e-01
9.089999999999999858e+00,1.425287852300000146e+01,7.589892046599999720e-01
9.099999999999999645e+00,1.425285492099999907e+01,7.588774248799999844e-01
9.109999999999999432e+00,1.425296745799999876e+01,7.589492478299999512e-01
9.119999999999999218e+00,1.425280443800000008e+01,7.589277742099999058e-01
9.130000000000000782e+00,1.425292856599999958e+01,7.589509300199999142e-01
9.140000000000000568e+00,1.425289348100000097e+01,7.588983693399999897e-01
9.150000000000000355e+00,1.425287800299999930e+01,7.590000558899999694e-01
9.160000000000000142e+00,1.425285446400000033e+01,7.588667901300000240e-01
9.169999999999999929e+00,1.425296678300000153e+01,7.590222244400000040e-01
9.179999999999999716e+00,1.425280414000000029e+01,7.588670608799999995e-01
9.189999999999999503e+00,1.425292786500000020e+01,7.590355412899999488e-01
9.199999999999999289e+00,1.425289312999999858e+01,7.588562497699999909e-01
9.210000000000000853e+00,1.425287744300000092e+01,7.590428773699999798e-01
9.220000000000000639e+00,1.425285394699999841e+01,7.588876089100000666e-01
9.230000000000000426e+00,1.425296642099999822e+01,7.589951255599999280e-01
9.240000000000000213e+00,1.425280348600000124e+01,7.589449316199999851e-01
9.250000000000000000e+00,1.425292760499999822e+01,7.589713183199999769e-01
9.259999999999999787e+00,1.425289247000000081e+01,7.589473053199999875e-01
9.269999999999999574e+00,1.425287714600000122e+01,7.589919067099999417e-01
9.279999999999999361e+00,1.425285339500000070e+01,7.589435991999999853e-01
9.289999999999999147e+00,1.425296602199999896e+01,7.589855716500000238e-01
9.300000000000000711e+00,1.425280303499999945e+01,7.589629732099999471e-01
9.310000000000000497e+00,1.425292712000000073e+01,7.590033224100000142e-01
9.320000000000000284e+00,1.425289217800000152e+01,7.589046998699999769e-01
9.330000000000000071e+00,1.425287650799999994e+01,7.590835973999999764e-01
9.339999999999999858e+00,1.425285316000000080e+01,7.588829115799999858e-01
9.349999999999999645e+00,1.425296548999999935e+01,7.590458165299999171e-01
9.359999999999999432e+00,1.425280268699999908e+01,7.589480169900000295e-01
9.369999999999999218e+00,1.425292669200000084e+01,7.590224311300000082e-01
9.380000000000000782e+00,1.425289172999999998e+01,7.589353008099999354e-01
9.390000000000000568e+00,1.425287622099999929e+01,7.590559400999999928e-01
9.400000000000000355e+00,1.425285265900000020e+01,7.589346291599999850e-01
9.410000000000000142e+00,1.425296516800000113e+01,7.590293719699999775e-01
9.419999999999999929e+00,1.425280226499999969e+01,7.589771008499999194e-01
9.429999999999999716e+00,1.425292636000000002e+01,7.590167612000000563e-01
9.439999999999999503e+00,1.425289128499999869e+01,7.589700811699999772e-01
9.449999999999999289e+00,1.425287593300000033e+01,7.590376158899999615e-01
9.460000000000000853e+00,1.425285222799999829e+01,7.589713168399999654e-01
9.470000000000000639e+00,1.425296483999999886e+01,7.590275738699999719e-01
9.480000000000000426e+00,1.425280191999999957e+01,7.589829755799999411e-01
9.490000000000000213e+00,1.425292595200000001e+01,7.590465395500000101e-01
9.500000000000000000e+00,1.425289101299999928e+01,7.589519460399999362e-01
9.509999999999999787e+00,1.425287550500000044e+01,7.590791158599999866e-01
9.519999999999999574e+00,1.425285196599999971e+01,7.589519372499999861e-01
9.529999999999999361e+00,1.425296444099999782e+01,7.590620351199999227e-01
9.539999999999999147e+00,1.425280162700000020e+01,7.589776172599999038e-01
9.550000000000000711e+00,1.425292561400000046e+01,7.590611277600000095e-01
9.560000000000000497e+00,1.425289064999999944e+01,7.589750464899999161e-01
9.570000000000000284e+00,1.425287527599999926e+01,7.590568511999999934e-01
9.580000000000000071e+00,1.425285154600000048e+01,7.589985551200000291e-01
9.589999999999999858e+00,1.425296417899999923e+01,7.590515344999999581e-01
9.599999999999999645e+00,1.425280134299999801e+01,7.589804928200000189e-01
9.609999999999999432e+00,1.425292522799999873e+01,7.590974323100000420e-01
9.619999999999999218e+00,1.425289046600000020e+01,7.589404903899999999e-01
9.630000000000000782e+00,1.425287483099999974e+01,7.591208092700000298e-01
9.640000000000000568e+00,1.425285135899999922e+01,7.589657864800000153e-01
9.650000000000000355e+00,1.425296389300000044e+01,7.590616703799999421e-01
9.660000000000000142e+00,1.425280091599999999e+01,7.590340867200000563e-01
9.669999999999999929e+00,1.425292515500000157e+01,7.590328632399999664e-01
9.679999999999999716e+00,1.425288996799999808e+01,7.590317434800000207e-01
9.689999999999999503e+00,1.425287474799999998e+01,7.590532455599999784e-01
9.699999999999999289e+00,1.425285093399999958e+01,7.590312849399999395e-01
9.710000000000000853e+00,1.425296369099999971e+01,7.590405953500000136e-01
9.720000000000000639e+00,1.425280065499999971e+01,7.590467425900000453e-01
9.730000000000000426e+00,1.425292484000000037e+01,7.590546406299999438e-01
9.740000000000000213e+00,1.425288976000000041e+01,7.590179670300000181e-01
9.750000000000000000e+00,1.425287442199999965e+01,7.590888944000000471e-01
9.759999999999999787e+00,1.425285077200000039e+01,7.590048318400000049e-01
9.769999999999999574e+00,1.425296333599999876e+01,7.590870224800000399e-01
9.779999999999999361e+00,1.425280048700000002e+01,7.590206221199999881e-01
9.789999999999999147e+00,1.425292453399999992e+01,7.590871842399999903e-01
9.800000000000000711e+00,1.425288955400000113e+01,7.590086721599998976e-01
9.810000000000000497e+00,1.425287416500000148e+01,7.591041224599999193e-01
9.820000000000000284e+00,1.425285051300000028e+01,7.590193709900000529e-01
9.830000000000000071e+00,1.425296315199999952e+01,7.590745347699999757e-01
9.839999999999999858e+00,1.425280019000000031e+01,7.590517923899999797e-01
9.849999999999999645e+00,1.425292435599999941e+01,7.590747091699999727e-01
9.859999999999999432e+00,1.425288929100000068e+01,7.590304606900000195e-01
9.869999999999999218e+00,1.425287395299999993e+01,7.591038798599999415e-01
9.880000000000000782e+00,1.425285029399999992e+01,7.590247664899999469e-01
9.890000000000000568e+00,1.425296290499999863e+01,7.590926972199999456e-01
9.900000000000000355e+00,1.425280002000000046e+01,7.590427116900000382e-01
9.910000000000000142e+00,1.425292409199999888e+01,7.590981310300000118e-01
9.919999999999999929e+00,1.425288911200000008e+01,7.590227501999999848e-01
9.929999999999999716e+00,1.425287371900000011e+01,7.591214475199999923e-01
9.939999999999999503e+00,1.425285010300000010e+01,7.590255387599998960e-01
9.949999999999999289e+00,1.425296270299999968e+01,7.590971421400000141e-01
9.960000000000000853e+00,1.425279978100000022e+01,7.590612350800000074e-01
9.970000000000000639e+00,1.425292394000000051e+01,7.590872926899999706e-01
9.980000000000000426e+00,1.425288887099999968e+01,7.590451286799999586e-01
9.990000000000000213e+00,1.425287355600000083e+01,7.591156600199999716e-01
1.000000000000000000e+01,1.425284987600000086e+01,7.590438427000000265e-01
1.000999999999999979e+01,1.425296253900000032e+01,7.590915039800000264e-01
1.001999999999999957e+01,1.425279957299999900e+01,7.590746790600000349e-01
1.002999999999999936e+01,1.425292375999999983e+01,7.590919096099999486e-01
1.003999999999999915e+01,1.425288869599999941e+01,7.590471958700000243e-01
1.005000000000000071e+01,1.425287332000000085e+01,7.591399813199999347e-01
1.006000000000000050e+01,1.425284982800000044e+01,7.590009860699999944e-01
1.007000000000000028e+01,1.425296215500000052e+01,7.591747000899999875e-01
1.008000000000000007e+01,1.425279961300000053e+01,7.590015647500000240e-01
1.008999999999999986e+01,1.425292341199999768e+01,7.591604242699999672e-01
1.009999999999999964e+01,1.425288863499999970e+01,7.590081388499999582e-01
1.010999999999999943e+01,1.425287309399999813e+01,7.591710203799999501e-01
1.011999999999999922e+01,1.425284963500000046e+01,7.590129514799999200e-01
1.013000000000000078e+01,1.425296210099999961e+01,7.591382497799999962e-01
1.014000000000000057e+01,1.425279928399999996e+01,7.590649978399999220e-01
1.015000000000000036e+01,1.425292341100000115e+01,7.591088238500000029e-01
1.016000000000000014e+01,1.425288832699999908e+01,7.590702862499999481e-01
1.016999999999999993e+01,1.425287308600000102e+01,7.591152999000000401e-01
1.017999999999999972e+01,1.425284932799999993e+01,7.590750259799999844e-01
1.018999999999999950e+01,1.425296203999999989e+01,7.591087930800000105e-01
1.019999999999999929e+01,1.425279912400000093e+01,7.590750344699999097e-01
1.021000000000000085e+01,1.425292319299999910e+01,7.591332590999999574e-01
1.022000000000000064e+01,1.425288826499999928e+01,7.590424679799999685e-01
1.023000000000000043e+01,1.425287285100000112e+01,7.591557378400000111e-01
1.024000000000000021e+01,1.425284924200000169e+01,7.590560427399999366e-01
1.025000000000000000e+01,1.425296189199999830e+01,7.591140593499999811e-01
1.025999999999999979e+01,1.425279890799999905e+01,7.591037739600000611e-01
1.026999999999999957e+01,1.425292314599999877e+01,7.591058185500000333e-01
1.027999999999999936e+01,1.425288807199999930e+01,7.590659089900000378e-01
1.028999999999999915e+01,1.425287268599999990e+01,7.591684671300000797e-01
1.030000000000000071e+01,1.425284919699999975e+01,7.590282652099999972e-01
1.031000000000000050e+01,1.425296162399999922e+01,7.591674220499999848e-01
1.032000000000000028e+01,1.425279893399999942e+01,7.590486582500000079e-01
1.033000000000000007e+01,1.425292285399999948e+01,7.591695317400000143e-01
1.033999999999999986e+01,1.425288804300000045e+01,7.590308739599999077e-01
1.034999999999999964e+01,1.425287253499999984e+01,7.591815562800000583e-01
1.035999999999999943e+01,1.425284902900000006e+01,7.590443054000000078e-01
1.036999999999999922e+01,1.425296153299999879e+01,7.591592850199999631e-01
1.038000000000000078e+01,1.425279878700000147e+01,7.590625315600000311e-01
1.039000000000000057e+01,1.425292276600000108e+01,7.591585717100000075e-01
1.040000000000000036e+01,1.425288785999999952e+01,7.590572811999999336e-01
1.041000000000000014e+01,1.425287246799999963e+01,7.591658245800000371e-01
1.041999999999999993e+01,1.425284886300000053e+01,7.590645297199999364e-01
1.042999999999999972e+01,1.425296149399999912e+01,7.591339757899999707e-01
1.043999999999999950e+01,1.425279849499999862e+01,7.591290115400000094e-01
1.044999999999999929e+01,1.425292289799999956e+01,7.590731624700000069e-01
1.046000000000000085e+01,1.425288748999999910e+01,7.591534423899999329e-01
1.047000000000000064e+01,1.425287257299999943e+01,7.590878338100000011e-01
1.048000000000000043e+01,1.425284854799999934e+01,7.591449353999999428e-01
1.049000000000000021e+01,1.425296154599999987e+01,7.590738940800000334e-01
1.050000000000000000e+01,1.425279832499999877e+01,7.591589110499999959e-01
1.050999999999999979e+01,1.425292272299999929e+01,7.590975879199999277e-01
1.051999999999999957e+01,1.425288754700000027e+01,7.591067838099999632e-01
1.052999999999999936e+01,1.425287225999999841e+01,7.591573165999999651e-01
1.053999999999999915e+01,1.425284863700000137e+01,7.590701121299999743e-01
1.055000000000000071e+01,1.425296120500000008e+01,7.591640460799999879e-01
1.056000000000000050e+01,1.425279843099999866e+01,7.590798807499999912e-01
1.057000000000000028e+01,1.425292242799999975e+01,7.591712978299999248e-01
1.058000000000000007e+01,1.425288757000000039e+01,7.590582842899999960e-01
1.058999999999999986e+01,1.425287209399999888e+01,7.591884131999999674e-01
1.059999999999999964e+01,1.425284853500000004e+01,7.590712407799999895e-01
1.060999999999999943e+01,1.425296114300000028e+01,7.591525367400000501e-01
1.061999999999999922e+01,1.425279826299999897e+01,7.591082215700000191e-01
1.063000000000000078e+01,1.425292241499999868e+01,7.591429429799999573e-01
1.064000000000000057e+01,1.425288737800000050e+01,7.590972740899999405e-01
1.065000000000000036e+01,1.425287208699999830e+01,7.591580340699999319e-01
1.066000000000000014e+01,1.425284837299999907e+01,7.591005945700000090e-01
1.066999999999999993e+01,1.425296109099999953e+01,7.591397308799999744e-01
1.067999999999999972e+01,1.425279815200000044e+01,7.591193892800000009e-01
1.068999999999999950e+01,1.425292232199999987e+01,7.591461882699999109e-01
1.069999999999999929e+01,1.425288731600000069e+01,7.590910723899999546e-01
1.071000000000000085e+01,1.425287195499999804e+01,7.591771185300000280e-01
1.072000000000000064e+01,1.425284832700000059e+01,7.590873123599999328e-01
1.073000000000000043e+01,1.425296093800000108e+01,7.591543740099999660e-01
1.074000000000000021e+01,1.425279809699999944e+01,7.591153901399999571e-01
1.075000000000000000e+01,1.425292222500000072e+01,7.591576138300000220e-01
1.075999999999999979e+01,1.425288727400000077e+01,7.590833123199999255e-01
1.076999999999999957e+01,1.425287186099999914e+01,7.591859590699999716e-01
1.077999999999999936e+01,1.425284823500000186e+01,7.590952050299999421e-01
1.078999999999999915e+01,1.425296090099999979e+01,7.591448910999999411e-01
1.080000000000000071e+01,1.425279797900000034e+01,7.591342264300000586e-01
1.081000000000000050e+01,1.425292221199999965e+01,7.591373908399999815e-01
1.082000000000000028e+01,1.425288711100000150e+01,7.591174608399999801e-01
1.083000000000000007e+01,1.425287187400000022e+01,7.591581173900000534e-01
1.083999999999999986e+01,1.425284810499999821e+01,7.591205939199999753e-01
1.084999999999999964e+01,1.425296086300000020e+01,7.591337436099999669e-01
1.085999999999999943e+01,1.425279794200000083e+01,7.591444230999999654e-01
1.086999999999999922e+01,1.425292210899999823e+01,7.591389522199999407e-01
1.088000000000000078e+01,1.425288703100000021e+01,7.591151747299998975e-01
1.089000000000000057e+01,1.425287175299999909e+01,7.591714035200000099e-01
1.090000000000000036e+01,1.425284806700000040e+01,7.591070490799999293e-01
1.091000000000000014e+01,1.425296071999999903e+01,7.591587329600000267e-01
1.091999999999999993e+01,1.425279794000000066e+01,7.591180254799999583e-01
1.092999999999999972e+01,1.425292194899999920e+01,7.591708524300000427e-01
1.093999999999999950e+01,1.425288701499999888e+01,7.590949626399999817e-01
1.094999999999999929e+01,1.425287164500000081e+01,7.591889084499999774e-01
1.096000000000000085e+01,1.425284801899999998e+01,7.590974519500000017e-01
1.097000000000000064e+01,1.425296060600000025e+01,7.591755326099999257e-01
1.098000000000000043e+01,1.425279791700000054e+01,7.591039102300000119e-01
1.099000000000000021e+01,1.425292182899999993e+01,7.591925412000000151e-01
1.100000000000000000e+01,1.425288699799999925e+01,7.590785868499999589e-01
1.100999999999999979e+01,1.425287153400000051e+01,7.592054301999999755e-01
1.101999999999999957e+01,1.425284796899999762e+01,7.590934291599999995e-01
1.102999999999999936e+01,1.425296056700000058e+01,7.591733027399999445e-01
1.103999999999999915e+01,1.425279780800000040e+01,7.591238666099999755e-01
1.105000000000000071e+01,1.425292184899999981e+01,7.591661607399999845e-01
1.106000000000000050e+01,1.425288685900000019e+01,7.591105890099999476e-01
1.107000000000000028e+01,1.425287153800000084e+01,7.591849026000000444e-01
1.108000000000000007e+01,1.425284787399999864e+01,7.591108089500000489e-01
1.108999999999999986e+01,1.425296054500000054e+01,7.591618461899999337e-01
1.109999999999999964e+01,1.425279771400000151e+01,7.591395909099999395e-01
1.110999999999999943e+01,1.425292181999999919e+01,7.591586152000000531e-01
1.111999999999999922e+01,1.425288679600000030e+01,7.591157118799999326e-01
1.113000000000000078e+01,1.425287146900000046e+01,7.591915908499999865e-01
1.114000000000000057e+01,1.425284785000000021e+01,7.591013755799999041e-01
1.115000000000000036e+01,1.425296043099999999e+01,7.591861496699999767e-01
1.116000000000000014e+01,1.425279774800000077e+01,7.591114604799999999e-01
1.116999999999999993e+01,1.425292168200000020e+01,7.591910076500000271e-01
1.117999999999999972e+01,1.425288679600000030e+01,7.590968146000000027e-01
1.118999999999999950e+01,1.425287140800000074e+01,7.591994351699999921e-01
1.119999999999999929e+01,1.425284776699999867e+01,7.591139594399999302e-01
1.121000000000000085e+01,1.425296045199999817e+01,7.591638893000000055e-01
1.122000000000000064e+01,1.425279761599999873e+01,7.591403060400000458e-01
1.123000000000000043e+01,1.425292169700000144e+01,7.591692279999999737e-01
1.124000000000000021e+01,1.425288668999999864e+01,7.591212955299999621e-01
1.125000000000000000e+01,1.425287142399999851e+01,7.591756862499999814e-01
1.125999999999999979e+01,1.425284765099999973e+01,7.591411173899998976e-01
1.126999999999999957e+01,1.425296044100000081e+01,7.591495953100000360e-01
1.127999999999999936e+01,1.425279755699999917e+01,7.591491050499999949e-01
1.128999999999999915e+01,1.425292163899999842e+01,7.591745097600000047e-01
1.130000000000000071e+01,1.425288667899999773e+01,7.591100426799999301e-01
1.131000000000000050e+01,1.425287132499999920e+01,7.591967818299999449e-01
1.132000000000000028e+01,1.425284764799999948e+01,7.591262006699999176e-01
1.133000000000000007e+01,1.425296038799999998e+01,7.591563741400000342e-01
1.133999999999999986e+01,1.425279749099999904e+01,7.591560838599999972e-01
1.134999999999999964e+01,1.425292160999999957e+01,7.591708315899999837e-01
1.135999999999999943e+01,1.425288666099999979e+01,7.591023316500000728e-01
1.136999999999999922e+01,1.425287117300000084e+01,7.592374462099998889e-01
1.138000000000000078e+01,1.425284779400000090e+01,7.590607131299998978e-01
1.139000000000000057e+01,1.425296014699999780e+01,7.592280491699999745e-01
1.140000000000000036e+01,1.425279757400000058e+01,7.591102524999999712e-01
1.141000000000000014e+01,1.425292151999999923e+01,7.591938692499999863e-01
1.141999999999999993e+01,1.425288661000000090e+01,7.591038404400000106e-01
1.142999999999999972e+01,1.425287120099999960e+01,7.592145152599999447e-01
1.143999999999999950e+01,1.425284762200000088e+01,7.591097623499999392e-01
1.144999999999999929e+01,1.425296023699999992e+01,7.591823648700000149e-01
1.146000000000000085e+01,1.425279745799999986e+01,7.591410489100000047e-01
1.147000000000000064e+01,1.425292146500000179e+01,7.591762877699999024e-01
1.148000000000000043e+01,1.425288655399999982e+01,7.591314637899999607e-01
1.149000000000000021e+01,1.425287129099999994e+01,7.591798588200000530e-01
1.150000000000000000e+01,1.425284750299999814e+01,7.591473230699999908e-01
1.150999999999999979e+01,1.425296029799999964e+01,7.591531075099999804e-01
1.151999999999999957e+01,1.425279736599999936e+01,7.591714298799999705e-01
1.152999999999999936e+01,1.425292150999999841e+01,7.591534473199998967e-01
1.153999999999999915e+01,1.425288649800000051e+01,7.591421058099999675e-01
1.155000000000000071e+01,1.425287124899999824e+01,7.591868410500000053e-01
1.156000000000000050e+01,1.425284750899999864e+01,7.591398702900000739e-01
1.157000000000000028e+01,1.425296025799999988e+01,7.591604657700000702e-01
1.158000000000000007e+01,1.425279732799999977e+01,7.591716221400000020e-01
1.158999999999999986e+01,1.425292149500000072e+01,7.591505900799999651e-01
