time_s,ux_m,uy_m
1.153999999999999915e+01,2.198044409999999911e-05,8.131464690000000202e-04
1.155000000000000071e+01,2.198044090000000105e-05,8.131469719999999618e-04
1.156000000000000050e+01,2.198043599999999895e-05,8.131474639999999475e-04
1.157000000000000028e+01,2.198043149999999999e-05,8.131479620000000175e-04
1.158000000000000007e+01,2.198042840000000018e-05,8.131484629999999672e-04
1.158999999999999986e+01,2.198042439999999922e-05,8.131489499999999728e-04
1.159999999999999964e+01,2.198041979999999863e-05,8.131494250000000264e-04
1.160999999999999943e+01,2.198041649999999894e-05,8.131499070000000520e-04
1.161999999999999922e+01,2.198041230000000149e-05,8.131503710000000410e-04
1.163000000000000078e+01,2.198040839999999878e-05,8.131508380000000182e-04
1.164000000000000057e+01,2.198040509999999909e-05,8.131513129999999633e-04
1.165000000000000036e+01,2.198040099999999989e-05,8.131517689999999843e-04
1.166000000000000014e+01,2.198039679999999905e-05,8.131522289999999894e-04
1.166999999999999993e+01,2.198039409999999900e-05,8.131526929999999785e-04
1.167999999999999972e+01,2.198039010000000143e-05,8.131531390000000395e-04
1.168999999999999950e+01,2.198038610000000047e-05,8.131535810000000081e-04
1.169999999999999929e+01,2.198038309999999891e-05,8.131540299999999487e-04
1.171000000000000085e+01,2.198037939999999946e-05,8.131544629999999533e-04
1.172000000000000064e+01,2.198037550000000014e-05,8.131548959999999578e-04
1.173000000000000043e+01,2.198037289999999833e-05,8.131553380000000348e-04
1.174000000000000021e+01,2.198036899999999901e-05,8.131557609999999709e-04
1.175000000000000000e+01,2.198036529999999956e-05,8.131561820000000234e-04
1.175999999999999979e+01,2.198036250000000126e-05,8.131566069999999515e-04
1.176999999999999957e+01,2.198035899999999831e-05,8.131570210000000319e-04
1.177999999999999936e+01,2.198035529999999886e-05,8.131574350000000040e-04
1.178999999999999915e+01,2.198035290000000032e-05,8.131578509999999680e-04
1.180000000000000071e+01,2.198034929999999912e-05,8.131582529999999880e-04
1.181000000000000050e+01,2.198034570000000131e-05,8.131586560000000040e-04
1.182000000000000028e+01,2.198034320000000113e-05,8.131590610000000120e-04
1.183000000000000007e+01,2.198033990000000144e-05,8.131594479999999835e-04
1.183999999999999986e+01,2.198033630000000024e-05,8.131598470000000155e-04
1.184999999999999964e+01,2.198033419999999982e-05,8.131602419999999550e-04
1.185999999999999943e+01,2.198033079999999850e-05,8.131606229999999505e-04
1.186999999999999922e+01,2.198032740000000057e-05,8.131610120000000224e-04
1.188000000000000078e+01,2.198032510000000027e-05,8.131613950000000099e-04
1.189000000000000057e+01,2.198032209999999871e-05,8.131617680000000374e-04
1.190000000000000036e+01,2.198031879999999902e-05,8.131621389999999644e-04
1.191000000000000014e+01,2.198031660000000035e-05,8.131625179999999679e-04
1.191999999999999993e+01,2.198031330000000067e-05,8.131628729999999588e-04
1.192999999999999972e+01,2.198031029999999910e-05,8.131632410000000062e-04
1.193999999999999950e+01,2.198030819999999868e-05,8.131636120000000417e-04
1.194999999999999929e+01,2.198030520000000051e-05,8.131639710000000167e-04
1.196000000000000085e+01,2.198030199999999906e-05,8.131643220000000236e-04
1.197000000000000064e+01,2.198030020000000016e-05,8.131646819999999946e-04
1.198000000000000043e+01,2.198029719999999859e-05,8.131650399999999735e-04
1.199000000000000021e+01,2.198029440000000029e-05,8.131653709999999520e-04
1.200000000000000000e+01,2.198029240000000151e-05,8.131657189999999709e-04
1.200999999999999979e+01,2.198028939999999994e-05,8.131660510000000537e-04
1.201999999999999957e+01,2.198028660000000164e-05,8.131663739999999557e-04
1.202999999999999936e+01,2.198028510000000086e-05,8.131667159999999986e-04
1.203999999999999915e+01,2.198028220000000093e-05,8.131670419999999970e-04
1.205000000000000071e+01,2.198027939999999924e-05,8.131673650000000074e-04
1.206000000000000050e+01,2.198027749999999870e-05,8.131676989999999739e-04
1.207000000000000028e+01,2.198027519999999841e-05,8.131680100000000322e-04
1.208000000000000007e+01,2.198027240000000011e-05,8.131683269999999582e-04
1.208999999999999986e+01,2.198027080000000108e-05,8.131686519999999606e-04
1.209999999999999964e+01,2.198026810000000103e-05,8.131689610000000269e-04
1.210999999999999943e+01,2.198026560000000085e-05,8.131692739999999689e-04
1.211999999999999922e+01,2.198026410000000007e-05,8.131695830000000352e-04
1.213000000000000078e+01,2.198026170000000153e-05,8.131698830000000291e-04
1.214000000000000057e+01,2.198025889999999984e-05,8.131701790000000389e-04
1.215000000000000036e+01,2.198025770000000057e-05,8.131704840000000128e-04
1.216000000000000014e+01,2.198025529999999864e-05,8.131707719999999463e-04
1.216999999999999993e+01,2.198025279999999847e-05,8.131710649999999681e-04
1.217999999999999972e+01,2.198025139999999932e-05,8.131713679999999500e-04
1.218999999999999950e+01,2.198024909999999902e-05,8.131716500000000158e-04
1.219999999999999929e+01,2.198024679999999872e-05,8.131719369999999532e-04
1.221000000000000085e+01,2.198024559999999945e-05,8.131722239999999990e-04
1.222000000000000064e+01,2.198024320000000091e-05,8.131725059999999564e-04
1.223000000000000043e+01,2.198024099999999886e-05,8.131727870000000262e-04
1.224000000000000021e+01,2.198023979999999959e-05,8.131730689999999836e-04
1.225000000000000000e+01,2.198023769999999917e-05,8.131733399999999850e-04
1.225999999999999979e+01,2.198023539999999888e-05,8.131736070000000023e-04
1.226999999999999957e+01,2.198023439999999948e-05,8.131738859999999717e-04
1.227999999999999936e+01,2.198023220000000082e-05,8.131741470000000130e-04
1.228999999999999915e+01,2.198023010000000040e-05,8.131744170000000183e-04
1.230000000000000071e+01,2.198022899999999938e-05,8.131746939999999957e-04
1.231000000000000050e+01,2.198022709999999884e-05,8.131749479999999565e-04
1.232000000000000028e+01,2.198022490000000017e-05,8.131752099999999938e-04
1.233000000000000007e+01,2.198022399999999903e-05,8.131754720000000311e-04
1.233999999999999986e+01,2.198022200000000024e-05,8.131757230000000039e-04
1.234999999999999964e+01,2.198022009999999970e-05,8.131759749999999728e-04
1.235999999999999943e+01,2.198021910000000031e-05,8.131762320000000301e-04
1.236999999999999922e+01,2.198021730000000140e-05,8.131764770000000269e-04
1.238000000000000078e+01,2.198021529999999923e-05,8.131767230000000197e-04
1.239000000000000057e+01,2.198021469999999960e-05,8.131769700000000085e-04
1.240000000000000036e+01,2.198021279999999906e-05,8.131771989999999608e-04
1.241000000000000014e+01,2.198021089999999852e-05,8.131774480000000501e-04
1.241999999999999993e+01,2.198021009999999900e-05,8.131776819999999824e-04
1.242999999999999972e+01,2.198020849999999997e-05,8.131779120000000392e-04
1.243999999999999950e+01,2.198020659999999944e-05,8.131781550000000440e-04
1.244999999999999929e+01,2.198020610000000143e-05,8.131783820000000043e-04
1.246000000000000085e+01,2.198020429999999914e-05,8.131786160000000450e-04
1.247000000000000064e+01,2.198020270000000011e-05,8.131788420000000094e-04
1.248000000000000043e+01,2.198020199999999884e-05,8.131790679999999737e-04
1.249000000000000021e+01,2.198020039999999981e-05,8.131792849999999739e-04
1.250000000000000000e+01,2.198019869999999915e-05,8.131795110000000467e-04
1.250999999999999979e+01,2.198019829999999940e-05,8.131797330000000270e-04
1.251999999999999957e+01,2.198019590000000086e-05,8.131803169999999702e-04
1.252999999999999936e+01,2.198019510000000134e-05,8.131804420000000129e-04
1.253999999999999915e+01,2.198019479999999983e-05,8.131802659999999572e-04
1.255000000000000071e+01,2.198019209999999978e-05,8.131805939999999476e-04
1.256000000000000050e+01,2.198019180000000165e-05,8.131807890000000358e-04
1.257000000000000028e+01,2.198019209999999978e-05,8.131810320000000406e-04
1.258000000000000007e+01,2.198018829999999870e-05,8.131816260000000523e-04
1.258999999999999986e+01,2.198018660000000142e-05,8.131817980000000156e-04
1.259999999999999964e+01,2.198018950000000136e-05,8.131813620000000230e-04
1.260999999999999943e+01,2.198018970000000123e-05,8.131815550000000108e-04
1.261999999999999922e+01,2.198018519999999889e-05,8.131821379999999580e-04
1.263000000000000078e+01,2.198018300000000022e-05,8.131821679999999466e-04
1.264000000000000057e+01,2.198018249999999883e-05,8.131824609999999684e-04
1.265000000000000036e+01,2.198018220000000071e-05,8.131829120000000095e-04
1.266000000000000014e+01,2.198018289999999859e-05,8.131828889999999930e-04
1.266999999999999993e+01,2.198018129999999956e-05,8.131830930000000452e-04
1.267999999999999972e+01,2.198017819999999975e-05,8.131834260000000156e-04
1.268999999999999950e+01,2.198017850000000126e-05,8.131836559999999639e-04
1.269999999999999929e+01,2.198017839999999963e-05,8.131839450000000018e-04
1.271000000000000085e+01,2.198017720000000036e-05,8.131839819999999623e-04
1.272000000000000064e+01,2.198017740000000024e-05,8.131838340000000116e-04
1.273000000000000043e+01,2.198017729999999861e-05,8.131837869999999826e-04
1.274000000000000021e+01,2.198017580000000121e-05,8.131841469999999536e-04
1.275000000000000000e+01,2.198017470000000019e-05,8.131842259999999632e-04
1.275999999999999979e+01,2.198017319999999940e-05,8.131843450000000298e-04
1.276999999999999957e+01,2.198017319999999940e-05,8.131848429999999914e-04
1.277999999999999936e+01,2.198017339999999928e-05,8.131849559999999736e-04
1.278999999999999915e+01,2.198016989999999971e-05,8.131853669999999576e-04
1.280000000000000071e+01,2.198016899999999857e-05,8.131854439999999752e-04
1.281000000000000050e+01,2.198017160000000038e-05,8.131855239999999808e-04
1.282000000000000028e+01,2.198017000000000135e-05,8.131859359999999608e-04
1.283000000000000007e+01,2.198016750000000117e-05,8.131858900000000362e-04
1.283999999999999986e+01,2.198016770000000105e-05,8.131859770000000138e-04
1.284999999999999964e+01,2.198016779999999930e-05,8.131861209999999805e-04
1.285999999999999943e+01,2.198016730000000129e-05,8.131862889999999598e-04
1.286999999999999922e+01,2.198016710000000142e-05,8.131863480000000493e-04
1.288000000000000078e+01,2.198016569999999888e-05,8.131865519999999931e-04
1.289000000000000057e+01,2.198016540000000075e-05,8.131867699999999893e-04
1.290000000000000036e+01,2.198016580000000051e-05,8.131867650000000093e-04
1.291000000000000014e+01,2.198016460000000124e-05,8.131869699999999491e-04
1.291999999999999993e+01,2.198016319999999870e-05,8.131871190000000043e-04
1.292999999999999972e+01,2.198016379999999834e-05,8.131873060000000160e-04
1.293999999999999950e+01,2.198016359999999846e-05,8.131873850000000256e-04
1.294999999999999929e+01,2.198016139999999980e-05,8.131876649999999910e-04
1.296000000000000085e+01,2.198016049999999865e-05,8.131880459999999864e-04
1.297000000000000064e+01,2.198016170000000131e-05,8.131878480000000187e-04
1.298000000000000043e+01,2.198016100000000004e-05,8.131882810000000232e-04
1.299000000000000021e+01,2.198015969999999914e-05,8.131886199999999697e-04
1.300000000000000000e+01,2.198015949999999926e-05,8.131881980000000296e-04
1.300999999999999979e+01,2.198016009999999889e-05,8.131884349999999500e-04
1.301999999999999957e+01,2.198016089999999841e-05,8.131886280000000461e-04
1.302999999999999936e+01,2.198015949999999926e-05,8.131886010000000456e-04
1.303999999999999915e+01,2.198015849999999987e-05,8.131886429999999862e-04
1.305000000000000071e+01,2.198015920000000113e-05,8.131887489999999963e-04
1.306000000000000050e+01,2.198015929999999938e-05,8.131889109999999995e-04
1.307000000000000028e+01,2.198015810000000011e-05,8.131890019999999612e-04
1.308000000000000007e+01,2.198015599999999969e-05,8.131894420000000461e-04
1.308999999999999986e+01,2.198015670000000096e-05,8.131894579999999822e-04
1.309999999999999964e+01,2.198015719999999896e-05,8.131896219999999774e-04
1.310999999999999943e+01,2.198015619999999957e-05,8.131900559999999780e-04
1.311999999999999922e+01,2.198015449999999891e-05,8.131899219999999713e-04
1.313000000000000078e+01,2.198015300000000151e-05,8.131902719999999822e-04
1.314000000000000057e+01,2.198015540000000006e-05,8.131904000000000129e-04
1.315000000000000036e+01,2.198015599999999969e-05,8.131903980000000209e-04
1.316000000000000014e+01,2.198015280000000164e-05,8.131907379999999633e-04
1.316999999999999993e+01,2.198015280000000164e-05,8.131907049999999868e-04
1.317999999999999972e+01,2.198015369999999939e-05,8.131907669999999559e-04
1.318999999999999950e+01,2.198015320000000139e-05,8.131909779999999801e-04
1.319999999999999929e+01,2.198015230000000024e-05,8.131911550000000318e-04
1.321000000000000085e+01,2.198015150000000073e-05,8.131911830000000284e-04
1.322000000000000064e+01,2.198015090000000110e-05,8.131915259999999588e-04
1.323000000000000043e+01,2.198015099999999934e-05,8.131918330000000332e-04
1.324000000000000021e+01,2.198015099999999934e-05,8.131916329999999650e-04
1.325000000000000000e+01,2.198015099999999934e-05,8.131918749999999738e-04
1.325999999999999979e+01,2.198015099999999934e-05,8.131920339999999889e-04
1.326999999999999957e+01,2.198015030000000146e-05,8.131919259999999868e-04
1.327999999999999936e+01,2.198015019999999983e-05,8.131920069999999884e-04
1.328999999999999915e+01,2.198015110000000097e-05,8.131920669999999655e-04
1.330000000000000071e+01,2.198015030000000146e-05,8.131921969999999882e-04
1.331000000000000050e+01,2.198014920000000043e-05,8.131922339999999487e-04
1.332000000000000028e+01,2.198014920000000043e-05,8.131926180000000406e-04
1.333000000000000007e+01,2.198014960000000019e-05,8.131927610000000113e-04
1.333999999999999986e+01,2.198014940000000031e-05,8.131924570000000334e-04
1.334999999999999964e+01,2.198014929999999868e-05,8.131927759999999514e-04
1.335999999999999943e+01,2.198014869999999904e-05,8.131929919999999557e-04
1.336999999999999922e+01,2.198014849999999917e-05,8.131930149999999722e-04
1.338000000000000078e+01,2.198014800000000116e-05,8.131934799999999573e-04
1.339000000000000057e+01,2.198014740000000153e-05,8.131934940000000098e-04
1.340000000000000036e+01,2.198014760000000141e-05,8.131933719999999552e-04
1.341000000000000014e+01,2.198014860000000080e-05,8.131935329999999624e-04
1.341999999999999993e+01,2.198014749999999977e-05,8.131936770000000375e-04
1.342999999999999972e+01,2.198014650000000038e-05,8.131938180000000162e-04
1.343999999999999950e+01,2.198014619999999887e-05,8.131941460000000066e-04
1.344999999999999929e+01,2.198014659999999863e-05,8.131942369999999682e-04
1.346000000000000085e+01,2.198014800000000116e-05,8.131937679999999991e-04
1.347000000000000064e+01,2.198014749999999977e-05,8.131939159999999498e-04
1.348000000000000043e+01,2.198014479999999972e-05,8.131946489999999483e-04
1.349000000000000021e+01,2.198014610000000062e-05,8.131946219999999477e-04
1.350000000000000000e+01,2.198014820000000104e-05,8.131942949999999533e-04
1.350999999999999979e+01,2.198014610000000062e-05,8.131944930000000295e-04
1.351999999999999957e+01,2.198014439999999996e-05,8.131946469999999563e-04
1.352999999999999936e+01,2.198014599999999899e-05,8.131947849999999469e-04
1.353999999999999915e+01,2.198014639999999875e-05,8.131948879999999691e-04
1.355000000000000071e+01,2.198014590000000075e-05,8.131950009999999512e-04
1.356000000000000050e+01,2.198014530000000111e-05,8.131952079999999914e-04
1.357000000000000028e+01,2.198014550000000099e-05,8.131951980000000314e-04
1.358000000000000007e+01,2.198014679999999850e-05,8.131950890000000333e-04
1.358999999999999986e+01,2.198014699999999838e-05,8.131951829999999829e-04
1.359999999999999964e+01,2.198014579999999911e-05,8.131951889999999589e-04
1.360999999999999943e+01,2.198014539999999936e-05,8.131951970000000354e-04
1.361999999999999922e+01,2.198014650000000038e-05,8.131953969999999952e-04
1.363000000000000078e+01,2.198014740000000153e-05,8.131953529999999541e-04
1.364000000000000057e+01,2.198014530000000111e-05,8.131955220000000378e-04
1.365000000000000036e+01,2.198014570000000087e-05,8.131956270000000519e-04
1.366000000000000014e+01,2.198014679999999850e-05,8.131955770000000349e-04
1.366999999999999993e+01,2.198014650000000038e-05,8.131958069999999832e-04
1.367999999999999972e+01,2.198014659999999863e-05,8.131957579999999621e-04
1.368999999999999950e+01,2.198014559999999923e-05,8.131958119999999632e-04
1.369999999999999929e+01,2.198014599999999899e-05,8.131959870000000229e-04
1.371000000000000085e+01,2.198014809999999941e-05,8.131959169999999773e-04
1.372000000000000064e+01,2.198014539999999936e-05,8.131961800000000106e-04
1.373000000000000043e+01,2.198014479999999972e-05,8.131962080000000072e-04
1.374000000000000021e+01,2.198014780000000129e-05,8.131961619999999741e-04
1.375000000000000000e+01,2.198014740000000153e-05,8.131963950000000189e-04
1.375999999999999979e+01,2.198014579999999911e-05,8.131963610000000463e-04
1.376999999999999957e+01,2.198014619999999887e-05,8.131964039999999829e-04
1.377999999999999936e+01,2.198014679999999850e-05,8.131965520000000421e-04
1.378999999999999915e+01,2.198014740000000153e-05,8.131965890000000027e-04
1.380000000000000071e+01,2.198014610000000062e-05,8.131968379999999835e-04
1.381000000000000050e+01,2.198014499999999960e-05,8.131970200000000152e-04
1.382000000000000028e+01,2.198014590000000075e-05,8.131969690000000021e-04
1.383000000000000007e+01,2.198014720000000165e-05,8.131970839999999763e-04
1.383999999999999986e+01,2.198014630000000050e-05,8.131972300000000434e-04
1.384999999999999964e+01,2.198014510000000123e-05,8.131973249999999891e-04
1.385999999999999943e+01,2.198014579999999911e-05,8.131974560000000078e-04
1.386999999999999922e+01,2.198014599999999899e-05,8.131975489999999614e-04
1.388000000000000078e+01,2.198014559999999923e-05,8.131975820000000464e-04
1.389000000000000057e+01,2.198014610000000062e-05,8.131977490000000296e-04
1.390000000000000036e+01,2.198014470000000147e-05,8.131979080000000448e-04
1.391000000000000014e+01,2.198014570000000087e-05,8.131977980000000506e-04
1.391999999999999993e+01,2.198014849999999917e-05,8.131976980000000165e-04
1.392999999999999972e+01,2.198014679999999850e-05,8.131978959999999843e-04
1.393999999999999950e+01,2.198014490000000135e-05,8.131979360000000413e-04
1.394999999999999929e+01,2.198014610000000062e-05,8.131979269999999689e-04
1.396000000000000085e+01,2.198014570000000087e-05,8.131982759999999838e-04
1.397000000000000064e+01,2.198014639999999875e-05,8.131982259999999667e-04
1.398000000000000043e+01,2.198014679999999850e-05,8.131982739999999918e-04
1.399000000000000021e+01,2.198014539999999936e-05,8.131985880000000382e-04
1.400000000000000000e+01,2.198014630000000050e-05,8.131984409999999750e-04
1.400999999999999979e+01,2.198014749999999977e-05,8.131984669999999795e-04
1.401999999999999957e+01,2.198014650000000038e-05,8.131985640000000256e-04
1.402999999999999936e+01,2.198014599999999899e-05,8.131985229999999726e-04
1.403999999999999915e+01,2.198014670000000026e-05,8.131986329999999668e-04
1.405000000000000071e+01,2.198014760000000141e-05,8.131987069999999963e-04
1.406000000000000050e+01,2.198014720000000165e-05,8.131987060000000003e-04
1.407000000000000028e+01,2.198014679999999850e-05,8.131988209999999745e-04
1.408000000000000007e+01,2.198014670000000026e-05,8.131989210000000086e-04
1.408999999999999986e+01,2.198014760000000141e-05,8.131987770000000419e-04
1.409999999999999964e+01,2.198014789999999953e-05,8.131988739999999796e-04
1.410999999999999943e+01,2.198014710000000002e-05,8.131989460000000171e-04
1.411999999999999922e+01,2.198014720000000165e-05,8.131989650000000496e-04
1.413000000000000078e+01,2.198014880000000068e-05,8.131991070000000243e-04
1.414000000000000057e+01,2.198014820000000104e-05,8.131990490000000392e-04
1.415000000000000036e+01,2.198014720000000165e-05,8.131991409999999969e-04
1.416000000000000014e+01,2.198014800000000116e-05,8.131992589999999591e-04
1.416999999999999993e+01,2.198014849999999917e-05,8.131992660000000395e-04
1.417999999999999972e+01,2.198014820000000104e-05,8.131993740000000416e-04
1.418999999999999950e+01,2.198014909999999880e-05,8.131993020000000041e-04
1.419999999999999929e+01,2.198014829999999929e-05,8.131993510000000251e-04
1.421000000000000085e+01,2.198014800000000116e-05,8.131994540000000472e-04
1.422000000000000064e+01,2.198014929999999868e-05,8.131994370000000067e-04
1.423000000000000043e+01,2.198014869999999904e-05,8.131996260000000105e-04
1.424000000000000021e+01,2.198014820000000104e-05,8.131996750000000315e-04
1.425000000000000000e+01,2.198014869999999904e-05,8.131999609999999729e-04
1.425999999999999979e+01,2.198014840000000092e-05,8.132000060000000100e-04
1.426999999999999957e+01,2.198014789999999953e-05,8.131998749999999913e-04
1.427999999999999936e+01,2.198014820000000104e-05,8.131999669999999489e-04
1.428999999999999915e+01,2.198014889999999892e-05,8.131999899999999655e-04
1.430000000000000071e+01,2.198014869999999904e-05,8.132001340000000406e-04
1.431000000000000050e+01,2.198014809999999941e-05,8.132001330000000446e-04
1.432000000000000028e+01,2.198014690000000014e-05,8.132003639999999889e-04
1.433000000000000007e+01,2.198014840000000092e-05,8.132003709999999609e-04
1.433999999999999986e+01,2.198015030000000146e-05,8.132003760000000494e-04
1.434999999999999964e+01,2.198014869999999904e-05,8.132005220000000081e-04
1.435999999999999943e+01,2.198014769999999965e-05,8.132003439999999604e-04
1.436999999999999922e+01,2.198014940000000031e-05,8.132004009999999495e-04
1.438000000000000078e+01,2.198014989999999832e-05,8.132003629999999929e-04
1.439000000000000057e+01,2.198014949999999856e-05,8.132003880000000014e-04
1.440000000000000036e+01,2.198014949999999856e-05,8.132004940000000116e-04
1.441000000000000014e+01,2.198014920000000043e-05,8.132004769999999711e-04
1.441999999999999993e+01,2.198014949999999856e-05,8.132006840000000113e-04
1.442999999999999972e+01,2.198015139999999910e-05,8.132005950000000417e-04
1.443999999999999950e+01,2.198014980000000007e-05,8.132005950000000417e-04
1.444999999999999929e+01,2.198014820000000104e-05,8.132006599999999988e-04
1.446000000000000085e+01,2.198015019999999983e-05,8.132006300000000102e-04
1.447000000000000064e+01,2.198015090000000110e-05,8.132008559999999745e-04
1.448000000000000043e+01,2.198014940000000031e-05,8.132008889999999511e-04
1.449000000000000021e+01,2.198014900000000056e-05,8.132011829999999690e-04
1.450000000000000000e+01,2.198014989999999832e-05,8.132011319999999559e-04
1.450999999999999979e+01,2.198015050000000134e-05,8.132009730000000491e-04
1.451999999999999957e+01,2.198014989999999832e-05,8.132010560000000427e-04
1.452999999999999936e+01,2.198014920000000043e-05,8.132010070000000217e-04
1.453999999999999915e+01,2.198014999999999995e-05,8.132011720000000129e-04
1.455000000000000071e+01,2.198015090000000110e-05,8.132011869999999530e-04
1.456000000000000050e+01,2.198014969999999844e-05,8.132012869999999871e-04
1.457000000000000028e+01,2.198014880000000068e-05,8.132013790000000531e-04
1.458000000000000007e+01,2.198014989999999832e-05,8.132015619999999724e-04
1.458999999999999986e+01,2.198015119999999922e-05,8.132014749999999948e-04
1.459999999999999964e+01,2.198015010000000158e-05,8.132013280000000401e-04
1.460999999999999943e+01,2.198014949999999856e-05,8.132014469999999983e-04
1.461999999999999922e+01,2.198015039999999971e-05,8.132013229999999517e-04
1.463000000000000078e+01,2.198015079999999946e-05,8.132014410000000222e-04
1.464000000000000057e+01,2.198015059999999958e-05,8.132015520000000124e-04
1.465000000000000036e+01,2.198014980000000007e-05,8.132016830000000310e-04
1.466000000000000014e+01,2.198014999999999995e-05,8.132017279999999597e-04
1.466999999999999993e+01,2.198015119999999922e-05,8.132015960000000534e-04
1.467999999999999972e+01,2.198015030000000146e-05,8.132016199999999575e-04
1.468999999999999950e+01,2.198014999999999995e-05,8.132016820000000350e-04
1.469999999999999929e+01,2.198015139999999910e-05,8.132017400000000201e-04
1.471000000000000085e+01,2.198015059999999958e-05,8.132016350000000060e-04
1.472000000000000064e+01,2.198014909999999880e-05,8.132017829999999567e-04
1.473000000000000043e+01,2.198015079999999946e-05,8.132018460000000303e-04
1.474000000000000021e+01,2.198015170000000061e-05,8.132018299999999858e-04
1.475000000000000000e+01,2.198015090000000110e-05,8.132019099999999914e-04
1.475999999999999979e+01,2.198015039999999971e-05,8.132017970000000092e-04
1.476999999999999957e+01,2.198015099999999934e-05,8.132017340000000441e-04
1.477999999999999936e+01,2.198015150000000073e-05,8.132015569999999924e-04
1.478999999999999915e+01,2.198015170000000061e-05,8.132016739999999586e-04
1.480000000000000071e+01,2.198015119999999922e-05,8.132018009999999932e-04
1.481000000000000050e+01,2.198015130000000085e-05,8.132018500000000143e-04
1.482000000000000028e+01,2.198015199999999873e-05,8.132019240000000438e-04
1.483000000000000007e+01,2.198015139999999910e-05,8.132018150000000457e-04
1.483999999999999986e+01,2.198015110000000097e-05,8.132018639999999583e-04
1.484999999999999964e+01,2.198015219999999861e-05,8.132017239999999756e-04
1.485999999999999943e+01,2.198015139999999910e-05,8.132018389999999498e-04
1.486999999999999922e+01,2.198015119999999922e-05,8.132019989999999610e-04
1.488000000000000078e+01,2.198015239999999849e-05,8.132020229999999735e-04
1.489000000000000057e+01,2.198015170000000061e-05,8.132021369999999517e-04
1.490000000000000036e+01,2.198015090000000110e-05,8.132020630000000305e-04
1.491000000000000014e+01,2.198015190000000049e-05,8.132021089999999551e-04
1.491999999999999993e+01,2.198015130000000085e-05,8.132020259999999615e-04
1.492999999999999972e+01,2.198015039999999971e-05,8.132021770000000087e-04
1.493999999999999950e+01,2.198015170000000061e-05,8.132023110000000153e-04
1.494999999999999929e+01,2.198015210000000037e-05,8.132023469999999799e-04
1.496000000000000085e+01,2.198015059999999958e-05,8.132025079999999871e-04
1.497000000000000064e+01,2.198015070000000122e-05,8.132024319999999655e-04
1.498000000000000043e+01,2.198015119999999922e-05,8.132024639999999461e-04
1.499000000000000021e+01,2.198015110000000097e-05,8.132023950000000050e-04
1.500000000000000000e+01,2.198015050000000134e-05,8.132025369999999797e-04
1.500999999999999979e+01,2.198015039999999971e-05,8.132026729999999783e-04
1.501999999999999957e+01,2.198015110000000097e-05,8.132027140000000313e-04
1.502999999999999936e+01,2.198015130000000085e-05,8.132028530000000180e-04
1.503999999999999915e+01,2.198014969999999844e-05,8.132027740000000084e-04
1.505000000000000071e+01,2.198014980000000007e-05,8.132028230000000295e-04
1.506000000000000050e+01,2.198015130000000085e-05,8.132027579999999639e-04
1.507000000000000028e+01,2.198015030000000146e-05,8.132028699999999501e-04
1.508000000000000007e+01,2.198014929999999868e-05,8.132030090000000452e-04
1.508999999999999986e+01,2.198015079999999946e-05,8.132030329999999493e-04
1.509999999999999964e+01,2.198015050000000134e-05,8.132031470000000359e-04
1.510999999999999943e+01,2.198014960000000019e-05,8.132030769999999903e-04
1.511999999999999922e+01,2.198015010000000158e-05,8.132031079999999749e-04
1.513000000000000078e+01,2.198014999999999995e-05,8.132030269999999733e-04
1.514000000000000057e+01,2.198014940000000031e-05,8.132031260000000114e-04
1.515000000000000036e+01,2.198015030000000146e-05,8.132032530000000460e-04
1.516000000000000014e+01,2.198015039999999971e-05,8.132032590000000220e-04
1.516999999999999993e+01,2.198014980000000007e-05,8.132033479999999917e-04
1.517999999999999972e+01,2.198014980000000007e-05,8.132032669999999901e-04
1.518999999999999950e+01,2.198014999999999995e-05,8.132032590000000220e-04
1.519999999999999929e+01,2.198014989999999832e-05,8.132031299999999954e-04
1.521000000000000085e+01,2.198015030000000146e-05,8.132032240000000535e-04
1.522000000000000064e+01,2.198014989999999832e-05,8.132033610000000481e-04
1.523000000000000043e+01,2.198014999999999995e-05,8.132033759999999882e-04
1.524000000000000021e+01,2.198015050000000134e-05,8.132034569999999898e-04
1.525000000000000000e+01,2.198014980000000007e-05,8.132033519999999757e-04
1.525999999999999979e+01,2.198014969999999844e-05,8.132033450000000037e-04
1.526999999999999957e+01,2.198015079999999946e-05,8.132032689999999821e-04
1.527999999999999936e+01,2.198015019999999983e-05,8.132033170000000071e-04
1.528999999999999915e+01,2.198014999999999995e-05,8.132034170000000412e-04
1.530000000000000071e+01,2.198015059999999958e-05,8.132034559999999938e-04
1.531000000000000050e+01,2.198015019999999983e-05,8.132035189999999589e-04
1.532000000000000028e+01,2.198014989999999832e-05,8.132034619999999698e-04
1.533000000000000007e+01,2.198015090000000110e-05,8.132034839999999903e-04
1.533999999999999986e+01,2.198014989999999832e-05,8.132034379999999573e-04
1.534999999999999964e+01,2.198014909999999880e-05,8.132035189999999589e-04
1.535999999999999943e+01,2.198015070000000122e-05,8.132036090000000330e-04
1.536999999999999922e+01,2.198015090000000110e-05,8.132036179999999970e-04
1.538000000000000078e+01,2.198014940000000031e-05,8.132037130000000511e-04
1.539000000000000057e+01,2.198014949999999856e-05,8.132036930000000226e-04
1.540000000000000036e+01,2.198015010000000158e-05,8.132036870000000466e-04
1.541000000000000014e+01,2.198014999999999995e-05,8.132036749999999861e-04
