time_window,iteration,displacement_abs_or_rel_measure,force_relative_measure
1.088000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.313143860000000041e-05
1.089000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.377297590000000032e-05
1.089000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.373759400000000148e-05
1.090000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.204038550000000026e-05
1.090000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.226347030000000064e-05
1.091000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.310411910000000153e-05
1.091000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.207359480000000134e-05
1.092000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.135325149999999831e-05
1.092000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.271607720000000123e-05
1.093000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.352818499999999842e-05
1.093000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.161360690000000009e-05
1.094000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.160706329999999878e-05
1.094000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.307439960000000077e-05
1.095000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.431543509999999832e-05
1.095000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.297484060000000141e-05
1.096000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.050802680000000149e-05
1.096000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.165739489999999839e-05
1.097000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.391954940000000075e-05
1.097000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.196394299999999917e-05
1.098000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.011866029999999974e-05
1.098000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.258103069999999943e-05
1.099000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.401248710000000028e-05
1.099000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.082017309999999871e-05
1.100000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.941089400000000105e-05
1.100000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.222409280000000052e-05
1.101000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.367597759999999835e-05
1.101000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.116951450000000086e-05
1.102000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.842254560000000131e-05
1.102000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.026232930000000163e-05
1.103000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.235186539999999925e-05
1.103000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.036216500000000056e-05
1.104000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.944209939999999841e-05
1.104000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.110424409999999893e-05
1.105000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.102773330000000038e-05
1.105000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.950901309999999956e-05
1.106000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.935223229999999983e-05
1.106000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.009072800000000054e-05
1.107000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.140871470000000007e-05
1.107000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.076424539999999970e-05
1.108000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.856018390000000023e-05
1.108000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.911652679999999965e-05
1.109000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.022834900000000151e-05
1.109000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.922227660000000126e-05
1.110000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.987202409999999940e-05
1.110000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.060641119999999973e-05
1.111000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.030171699999999894e-05
1.111000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.960331079999999936e-05
1.112000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.940611009999999937e-05
1.112000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.969689830000000044e-05
1.113000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.126386390000000143e-05
1.113000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.056783240000000047e-05
1.114000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.800278069999999969e-05
1.114000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.912629929999999889e-05
1.115000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.107318590000000020e-05
1.115000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.886417010000000097e-05
1.116000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.732862050000000151e-05
1.116000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.992018069999999932e-05
1.117000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.045152150000000110e-05
1.117000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.759989949999999929e-05
1.118000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.670025409999999910e-05
1.118000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.879397999999999857e-05
1.119000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.016513329999999952e-05
1.119000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.854322130000000122e-05
1.120000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.644029749999999893e-05
1.120000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.733666210000000055e-05
1.121000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.828742140000000100e-05
1.121000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.736773419999999930e-05
1.122000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.705432990000000081e-05
1.122000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.779904179999999849e-05
1.123000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.858122920000000012e-05
1.123000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.752405980000000120e-05
1.124000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.798051639999999855e-05
1.124000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.849310980000000169e-05
1.125000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.821905940000000072e-05
1.125000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.827551780000000081e-05
1.126000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.794810029999999997e-05
1.126000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.711106739999999901e-05
1.127000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.776783589999999974e-05
1.127000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.830073319999999927e-05
1.128000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.758083229999999846e-05
1.128000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.755552539999999970e-05
1.129000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.748050030000000127e-05
1.129000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.652708879999999973e-05
1.130000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.589750399999999910e-05
1.130000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.700484960000000058e-05
1.131000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.737538290000000161e-05
1.131000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.627944470000000030e-05
1.132000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.543067889999999876e-05
1.132000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.583254379999999840e-05
1.133000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.620450989999999952e-05
1.133000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.600106390000000160e-05
1.134000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.636492129999999871e-05
1.134000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.627819050000000012e-05
1.135000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.674012569999999882e-05
1.135000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.621869659999999977e-05
1.136000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.463018690000000046e-05
1.136000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.584833009999999902e-05
1.137000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.890900439999999874e-05
1.137000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.607431199999999905e-05
1.138000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.080654089999999950e-05
1.138000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.493994470000000068e-05
1.139000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.808937629999999913e-05
1.139000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.296686299999999993e-05
1.140000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.342632220000000058e-05
1.140000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.750674329999999870e-05
1.141000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.808588029999999919e-05
1.141000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.517978689999999940e-05
1.142000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.232939580000000008e-05
1.142000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.418040389999999996e-05
1.143000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.708528099999999855e-05
1.143000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.518560000000000077e-05
1.144000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.323095090000000023e-05
1.144000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.486200579999999919e-05
1.145000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.617042720000000063e-05
1.145000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.442665000000000019e-05
1.146000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.372397199999999946e-05
1.146000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.513455109999999997e-05
1.147000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.526664540000000002e-05
1.147000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.400113870000000071e-05
1.148000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.417234829999999927e-05
1.148000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.456108800000000074e-05
1.149000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.427543999999999999e-05
1.149000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.457991909999999935e-05
1.150000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.385046360000000072e-05
1.150000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.293408749999999952e-05
1.151000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.374166909999999937e-05
1.151000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.437615930000000069e-05
1.152000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.536514639999999855e-05
1.152000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.468714929999999922e-05
1.153000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.265534099999999942e-05
1.153000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.328173810000000081e-05
1.154000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.351189249999999965e-05
1.154000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.272442680000000033e-05
1.155000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.376521040000000039e-05
1.155000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.416115479999999956e-05
1.156000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.393308459999999968e-05
1.156000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.360149569999999936e-05
1.157000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.355770340000000028e-05
1.157000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.365118910000000054e-05
1.158000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.434627790000000006e-05
1.158000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.394066489999999951e-05
1.159000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.167006239999999943e-05
1.159000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.239204899999999998e-05
1.160000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.311262180000000077e-05
1.160000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.190114879999999943e-05
1.161000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.284427599999999933e-05
1.161000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.365315240000000012e-05
1.162000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.201432940000000024e-05
1.162000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.195799010000000062e-05
1.163000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.358023360000000077e-05
1.163000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.233858759999999982e-05
1.164000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.173133050000000076e-05
1.164000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.366488199999999932e-05
1.165000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.398334259999999997e-05
1.165000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.162026460000000070e-05
1.166000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.078008340000000027e-05
1.166000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.274019130000000064e-05
1.167000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.442046650000000028e-05
1.167000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.261150620000000076e-05
1.168000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.010614529999999926e-05
1.168000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.156160609999999924e-05
1.169000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.289561990000000044e-05
1.169000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.141822899999999953e-05
1.170000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.189561499999999944e-05
1.170000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.274475389999999957e-05
1.171000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.188289959999999958e-05
1.171000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.160367849999999990e-05
1.172000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.190727099999999932e-05
1.172000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.144228600000000058e-05
1.173000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.225180520000000039e-05
1.173000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.272275440000000015e-05
1.174000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.104863079999999947e-05
1.174000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.082993109999999916e-05
1.175000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.144426860000000029e-05
1.175000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.106587200000000029e-05
1.176000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.203633119999999995e-05
1.176000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.237832579999999928e-05
1.177000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.145989009999999941e-05
1.177000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.114959699999999922e-05
1.178000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.074074879999999949e-05
1.178000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.085552050000000075e-05
1.179000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.219093020000000074e-05
1.179000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.172894059999999952e-05
1.180000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.999433360000000237e-06
1.180000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.073879650000000000e-05
1.181000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.191649700000000030e-05
1.181000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.055910409999999946e-05
1.182000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.906222729999999356e-06
1.182000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.147212950000000053e-05
1.183000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.188016719999999980e-05
1.183000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.013927269999999929e-05
1.184000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.993076019999999921e-06
1.184000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.108058429999999964e-05
1.185000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.101424619999999939e-05
1.185000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.074467520000000047e-05
1.186000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.040019579999999998e-05
1.186000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.585269080000000013e-06
1.187000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.036349780000000784e-06
1.187000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.029390869999999961e-05
1.188000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.114765420000000074e-05
1.188000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.594111490000000145e-06
1.189000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.796575089999999240e-06
1.189000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.187758239999999649e-06
1.190000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.007504570000000028e-05
1.190000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.787557199999999268e-06
1.191000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.460436239999999412e-06
1.191000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.002586800000000082e-05
1.192000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.202238250000000479e-06
1.192000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.751099819999999722e-06
1.193000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.210013420000000081e-05
1.193000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.638688319999999703e-06
1.194000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.403195820000000201e-06
1.194000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.129810249999999963e-05
1.195000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.336324729999999944e-05
1.195000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.326560029999999251e-06
1.196000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.020555939999999677e-06
1.196000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.037719620000000013e-05
1.197000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.698127190000000135e-05
1.197000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.024704940000000079e-05
1.198000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.604673719999999939e-06
1.198000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.044401209999999972e-05
1.199000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.450988629999999962e-05
1.199000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.091941269999999805e-06
1.200000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.419281219999999997e-06
1.200000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.099053100000000070e-05
1.201000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.220333610000000063e-05
1.201000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.331213720000000598e-06
1.202000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.418356020000000374e-06
1.202000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.446784810000000762e-06
1.203000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.183298129999999954e-05
1.203000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.021549049999999970e-05
1.204000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.809825060000000278e-06
1.204000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.474945819999999723e-06
1.205000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.016720740000000041e-05
1.205000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.080508729999999237e-06
1.206000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.772399510000000455e-06
1.206000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.627707380000000254e-06
1.207000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.498571160000000409e-06
1.207000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.091711390000000834e-06
1.208000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.203171329999999631e-06
1.208000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.734109630000000361e-06
1.209000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.821215279999999614e-06
1.209000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.734683249999999323e-06
1.210000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.424507949999999806e-06
1.210000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.174506900000000296e-06
1.211000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.985786210000000429e-06
1.211000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.258620950000000830e-06
1.212000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.089058700000000467e-06
1.212000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.660638549999999161e-06
1.213000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.006408010000000164e-06
1.213000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.173515029999999431e-06
1.214000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.487741539999999815e-06
1.214000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.783671180000000604e-06
1.215000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.009705369999999961e-05
1.215000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.744668789999999971e-06
1.216000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.925561239999999650e-06
1.216000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.261248330000000396e-06
1.217000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.118225019999999941e-05
1.217000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.641907309999999251e-06
1.218000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.786505979999999663e-06
1.218000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.592771060000000348e-06
1.219000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.024230909999999973e-05
1.219000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.654603350000000285e-06
1.220000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.378328289999999738e-06
1.220000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.988791249999999878e-06
1.221000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.060730910000000047e-05
1.221000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.475411729999999342e-06
1.222000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.973871050000000325e-06
1.222000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.484563789999999607e-06
1.223000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.294586439999999264e-06
1.223000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.017295290000000203e-06
1.224000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.830862359999999941e-06
1.224000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.609083689999999621e-06
1.225000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.251059490000000136e-06
1.225000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.723817189999999785e-06
1.226000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.604583940000000023e-06
1.226000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.826308210000000110e-06
1.227000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.225267870000000387e-06
1.227000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.835089739999999371e-06
1.228000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.061128060000000015e-06
1.228000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.790497489999999614e-06
1.229000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.657500150000000451e-06
1.229000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.069510149999999584e-06
1.230000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.808271110000000383e-06
1.230000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.930520199999999294e-06
1.231000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.362616059999999587e-06
1.231000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.924687680000000414e-06
1.232000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.073384700000000398e-06
1.232000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.180626229999999980e-06
1.233000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.562910390000000163e-06
1.233000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.494685240000000248e-06
